Time,MFYD_2594_1947_AREA INTEGRAL,MFYD_2642_1947_AREA INTEGRAL,MFYD_2695_2000_AREA INTEGRAL,MFYD_1947_1715_AREA INTEGRAL,MFYD_2000_1773_AREA INTEGRAL,MFYD_1715_1068_AREA INTEGRAL,MFYD_1773_1121_AREA INTEGRAL,MFYD_1068_0390_AREA INTEGRAL,MFYD_1068_0438_AREA INTEGRAL,MFYD_1121_0491_AREA INTEGRAL,MFYD_3252_2753_AREA INTEGRAL,MFYD_3300_2806_AREA INTEGRAL,MFYD_3348_2870_AREA INTEGRAL,MFYD_3396_2923_AREA INTEGRAL,MFYD_3344_2976_AREA INTEGRAL,MFYD_3492_3040_AREA INTEGRAL,MFYD_2058_2154_AREA INTEGRAL,MFYD_2207_2870_AREA INTEGRAL,MFYD_2260_2870_AREA INTEGRAL,MFYD_2313_2923_AREA INTEGRAL,MFYD_2435_3678_AREA INTEGRAL,MFYD_2488_1836_AREA INTEGRAL,MFYD_2541_1899_AREA INTEGRAL,MFYD_1609_1836_AREA INTEGRAL,MFYD_1662_1899_AREA INTEGRAL,MFYD_1275_1179_AREA INTEGRAL,MFYD_1328_0676_AREA INTEGRAL,MFYD_1381_0676_AREA INTEGRAL,MFYD_1434_0729_AREA INTEGRAL,MFYD_1556_3774_AREA INTEGRAL,MFYD_0080_0549_AREA INTEGRAL,MFYD_0676_0193_AREA INTEGRAL,MFYD_0729_0241_AREA INTEGRAL,MFYD_0782_0294_AREA INTEGRAL,MFYD_0342_0856_AREA INTEGRAL,MFYD_0909_1609_AREA INTEGRAL,MFYD_0967_1662_AREA INTEGRAL,MFYD_1662_1020_AREA INTEGRAL,MFYD_3093_2488_AREA INTEGRAL,MFYD_3151_2541_AREA INTEGRAL,MFYD_3204_2541_AREA INTEGRAL,MFYD_2753_2058_AREA INTEGRAL,MFYD_2806_3540_AREA INTEGRAL,MFYD_2976_2366_AREA INTEGRAL,MFYD_3040_3678_AREA INTEGRAL,MFYD_2058_1179_AREA INTEGRAL,MFYD_3540_3609_AREA INTEGRAL,MFYD_0549_1179_AREA INTEGRAL,MFYD_0602_3609_AREA INTEGRAL,MFYD_2366_1487_AREA INTEGRAL,MFYD_3678_3774_AREA INTEGRAL,MFYD_1487_0782_AREA INTEGRAL,MFYD_3774_0856_AREA INTEGRAL,MFYD_1947_2000_AREA INTEGRAL,MFYD_2000_2058_AREA INTEGRAL,MFYD_2058_3540_AREA INTEGRAL,MFYD_1068_1121_AREA INTEGRAL,MFYD_1121_1179_AREA INTEGRAL,MFYD_1179_3609_AREA INTEGRAL,MFYD_2753_2806_AREA INTEGRAL,MFYD_2806_2870_AREA INTEGRAL,MFYD_2870_2923_AREA INTEGRAL,MFYD_2923_2976_AREA INTEGRAL,MFYD_2976_3040_AREA INTEGRAL,MFYD_2366_3678_AREA INTEGRAL,MFYD_1487_3774_AREA INTEGRAL,MFYD_0549_0602_AREA INTEGRAL,MFYD_0602_0676_AREA INTEGRAL,MFYD_0676_0729_AREA INTEGRAL,MFYD_0729_0782_AREA INTEGRAL,MFYD_0782_0856_AREA INTEGRAL,MFYD_3678_2488_AREA INTEGRAL,MFYD_2488_2541_AREA INTEGRAL,MFYD_3774_1609_AREA INTEGRAL,MFYD_1609_1662_AREA INTEGRAL
164.03475,2.57801E-05,1.08846E-05,1.18444E-05,-1.07182E-05,-7.69046E-06,0,1.18316E-06,-1.75866E-06,0,0,2.48219E-05,1.98688E-05,3.68418E-05,3.67525E-05,1.83545E-05,1.13673E-05,-4.13871E-05,-5.03342E-05,-2.0841E-05,-1.43583E-05,-2.84623E-05,-7.02413E-06,-8.59921E-06,0,-1.49516E-06,8.23054E-06,3.28461E-06,1.66611E-06,1.70828E-06,4.44531E-06,-1.04883E-05,-1.0094E-06,-1.54186E-06,-5.18061E-06,-1.7569E-05,0,0,0,1.1097E-05,1.07928E-05,2.5978E-05,-0.000388458,-0.000175037,-0.000156289,-0.000305107,-0.000207245,-9.04913E-05,-9.65886E-05,-4.47051E-05,-5.92244E-05,-0.00016934,-3.53028E-05,-9.16222E-05,-8.24414E-05,-0.00011649,-0.000107318,-3.4125E-05,-5.61312E-05,7.79131E-06,-0.00056277,-0.000599118,0.000721809,0.000643758,0.000303769,5.82202E-05,-1.45271E-06,5.25471E-05,6.43038E-05,1.22127E-05,-3.58664E-05,-4.07961E-05,0.000113278,9.08839E-05,3.76538E-05,1.82772E-05
165.01649,2.51501E-05,1.10649E-05,1.16351E-05,-1.15967E-05,-7.51308E-06,0,1.26744E-06,-1.92568E-06,0,0,2.67471E-05,2.27942E-05,3.61748E-05,3.95537E-05,1.612E-05,1.1933E-05,-4.56827E-05,-4.51102E-05,-3.52293E-05,-1.32492E-05,-2.90921E-05,-7.48384E-06,-8.51311E-06,0,-1.44825E-06,8.56798E-06,3.31829E-06,1.75834E-06,2.158E-06,4.89304E-06,-1.00365E-05,-1.2679E-06,-1.75016E-06,-5.60109E-06,-1.90746E-05,0,0,0,1.1391E-05,1.12927E-05,2.46609E-05,-0.000399525,-0.000147061,-0.000166491,-0.000307284,-0.000217002,-8.74277E-05,-9.72957E-05,-4.416E-05,-5.84765E-05,-0.000175452,-3.4786E-05,-9.14646E-05,-9.1191E-05,-0.000112902,-7.80545E-05,-3.5197E-05,-5.63841E-05,7.59951E-06,-0.000556885,-0.000623008,0.00072006,0.000607685,0.000329531,5.5705E-05,-1.13324E-06,5.32667E-05,6.67625E-05,1.26293E-05,-3.57976E-05,-4.09271E-05,0.000118909,8.50052E-05,3.75496E-05,1.91767E-05
166.04757,2.30258E-05,1.15404E-05,1.20568E-05,-1.26289E-05,-6.83956E-06,0,1.31869E-06,-2.20451E-06,0,0,3.24815E-05,2.7786E-05,5.52984E-05,3.28852E-05,1.76894E-05,1.39894E-05,-4.81778E-05,-4.51775E-05,-2.30781E-05,-2.02772E-05,-2.93613E-05,-7.52305E-06,-7.76488E-06,0,-1.32415E-06,8.7372E-06,3.42518E-06,1.78495E-06,2.55169E-06,5.47316E-06,-9.39393E-06,-1.38448E-06,-1.86251E-06,-6.71049E-06,-1.87651E-05,0,0,0,1.14361E-05,1.15275E-05,2.38015E-05,-0.000382159,-0.0001519,-0.000173394,-0.000316557,-0.000214946,-8.00387E-05,-9.69551E-05,-4.47385E-05,-5.94084E-05,-0.000178194,-3.31669E-05,-9.28416E-05,-0.000101466,-0.000116296,-4.40468E-05,-3.6608E-05,-5.68315E-05,7.26082E-06,-0.000504404,-0.000632801,0.000723312,0.000663422,0.000393609,5.7373E-05,-1.13845E-06,5.39002E-05,7.00262E-05,1.39202E-05,-3.54975E-05,-4.21908E-05,0.00011905,7.96817E-05,3.75224E-05,2.00336E-05
167.01231,2.11949E-05,1.23895E-05,1.24104E-05,-1.33436E-05,-6.97389E-06,0,1.22178E-06,-2.31727E-06,-1.01528E-06,0,3.6547E-05,3.77271E-05,5.19561E-05,3.9448E-05,2.1052E-05,2.05752E-05,-4.44854E-05,-4.62195E-05,-3.28421E-05,-2.56285E-05,-3.18607E-05,-7.59446E-06,-7.17164E-06,0,-1.24511E-06,9.10657E-06,3.23844E-06,2.34476E-06,2.66041E-06,5.88669E-06,-9.76998E-06,-1.33915E-06,-2.28595E-06,-7.07094E-06,-1.8572E-05,0,0,0,1.13249E-05,1.16337E-05,2.25687E-05,-0.000358102,-0.000151764,-0.000168354,-0.000326075,-0.000214609,-7.49338E-05,-9.72008E-05,-4.77265E-05,-5.98222E-05,-0.000188293,-3.1095E-05,-9.36666E-05,-0.000109723,-0.000130878,-3.16435E-05,-3.81859E-05,-5.835E-05,6.41943E-06,-0.000437739,-0.000650026,0.000827253,0.000648564,0.00044772,6.53766E-05,-1.26761E-06,5.407E-05,7.29793E-05,1.47741E-05,-3.69773E-05,-4.42455E-05,0.000111449,7.46504E-05,3.76051E-05,2.11094E-05
168.02626,2.10036E-05,1.34119E-05,1.20844E-05,-1.31802E-05,-8.3488E-06,0,1.024E-06,-2.56861E-06,-1.13032E-06,0,3.52678E-05,3.7928E-05,4.77341E-05,4.03048E-05,2.09998E-05,2.42615E-05,-3.88898E-05,-2.08451E-05,-1.42928E-05,-3.0347E-05,-3.17892E-05,-7.81366E-06,-7.17485E-06,0,-1.24903E-06,9.2211E-06,3.27664E-06,2.48133E-06,2.99094E-06,6.38561E-06,-1.03764E-05,-1.94343E-06,-2.55218E-06,-7.47369E-06,-1.96171E-05,0,0,0,1.07562E-05,1.19042E-05,2.18422E-05,-0.000352546,-0.000167161,-0.000174382,-0.00032769,-0.000220952,-7.48351E-05,-9.96471E-05,-5.38645E-05,-6.01768E-05,-0.000197137,-3.0092E-05,-9.34299E-05,-0.000102805,-0.000143614,-2.96932E-05,-4.03906E-05,-6.09656E-05,5.44099E-06,-0.000425726,-0.000793356,0.000936199,0.000698461,0.000442562,6.38209E-05,-1.18603E-06,5.47665E-05,7.53159E-05,1.60951E-05,-3.99962E-05,-4.60985E-05,0.000114829,7.68874E-05,3.82959E-05,2.24864E-05
169.02894,2.06763E-05,1.46324E-05,1.21341E-05,-1.24152E-05,-9.81037E-06,0,8.65467E-07,-3.10017E-06,-1.20859E-06,-1.05979E-06,2.91627E-05,2.76759E-05,2.52035E-05,3.90738E-05,2.37149E-05,1.8261E-05,-3.5077E-05,-4.1165E-05,-1.2022E-05,-3.68004E-05,-3.00649E-05,-7.60014E-06,-7.62434E-06,0,-1.26388E-06,9.29589E-06,3.166E-06,2.77131E-06,3.43977E-06,6.89691E-06,-9.82754E-06,-2.35148E-06,-3.23921E-06,-8.42097E-06,-2.01775E-05,0,0,0,9.89218E-06,1.25209E-05,2.22215E-05,-0.000353169,-0.000183677,-0.000179367,-0.000332085,-0.000229334,-8.25269E-05,-0.000103513,-6.06595E-05,-6.32852E-05,-0.000197826,-3.04434E-05,-9.48604E-05,-9.16187E-05,-0.000147023,-3.5039E-05,-4.30402E-05,-6.48714E-05,4.79675E-06,-0.000439957,-0.0007699,0.000962956,0.000682555,0.000435106,5.94326E-05,-1.04583E-06,5.63227E-05,7.64399E-05,1.80064E-05,-4.3437E-05,-4.78749E-05,0.000122467,8.59751E-05,4.00621E-05,2.39953E-05
170.00541,2.06453E-05,1.56804E-05,1.16636E-05,-1.1473E-05,-1.05792E-05,0,7.33081E-07,-3.47643E-06,-1.29763E-06,-1.1157E-06,2.7219E-05,2.4025E-05,2.19591E-05,3.83046E-05,2.51554E-05,1.60589E-05,-3.44445E-05,-4.8094E-05,-1.43594E-05,-3.53344E-05,-2.90337E-05,-6.62284E-06,-8.26496E-06,0,-1.28891E-06,9.15254E-06,3.16241E-06,3.34581E-06,3.39572E-06,7.09389E-06,-9.48877E-06,-2.80653E-06,-3.92173E-06,-8.59286E-06,-1.99263E-05,0,0,-1.18266E-06,9.44069E-06,1.31369E-05,2.24649E-05,-0.000353346,-0.000224358,-0.000183377,-0.000326969,-0.000225842,-8.88016E-05,-0.000107503,-6.19262E-05,-6.6366E-05,-0.000190338,-2.96401E-05,-0.000103456,-8.62495E-05,-0.000157652,-6.67465E-05,-4.49005E-05,-6.67556E-05,4.83712E-06,-0.000468861,-0.000695127,0.000742712,0.000714256,0.000441796,6.14177E-05,-1.10601E-06,5.83591E-05,7.65161E-05,1.77597E-05,-4.61947E-05,-4.94239E-05,0.000126679,9.49422E-05,4.28881E-05,2.52307E-05
171.00888,2.14882E-05,1.66645E-05,1.19385E-05,-1.0762E-05,-1.05286E-05,0,7.03793E-07,-3.89884E-06,-1.31346E-06,-1.13041E-06,2.60202E-05,2.71538E-05,2.84743E-05,3.0509E-05,2.05989E-05,1.81347E-05,-3.49794E-05,-2.87236E-05,-1.719E-05,-2.97517E-05,-2.89501E-05,-5.60539E-06,-8.82092E-06,0,-1.20992E-06,9.36015E-06,3.64886E-06,3.894E-06,3.39118E-06,7.22261E-06,-1.05478E-05,-3.69671E-06,-3.53968E-06,-8.07976E-06,-1.98861E-05,0,0,-1.36985E-06,9.57963E-06,1.37142E-05,2.29081E-05,-0.000355202,-0.000246107,-0.000185654,-0.000321336,-0.000214677,-8.97442E-05,-0.000109678,-6.07282E-05,-6.8392E-05,-0.000189342,-2.86826E-05,-0.000112999,-8.70881E-05,-0.000174327,-0.000100638,-4.62942E-05,-6.61042E-05,5.05531E-06,-0.000545349,-0.000678744,0.000736628,0.000769616,0.000432992,6.07025E-05,-1.30045E-06,5.99054E-05,7.72025E-05,1.52097E-05,-4.98951E-05,-5.11306E-05,0.00013275,9.98401E-05,4.69154E-05,2.61204E-05
172.04834,2.3146E-05,1.75265E-05,1.2261E-05,-1.11633E-05,-1.0991E-05,0,6.80675E-07,-4.6885E-06,-1.39935E-06,-1.14775E-06,2.6513E-05,2.99866E-05,3.8831E-05,2.856E-05,1.52518E-05,1.93498E-05,-3.60554E-05,-7.82069E-06,-7.12394E-05,-2.73256E-05,-2.89325E-05,-5.96515E-06,-9.18342E-06,0,-1.10503E-06,9.39021E-06,3.98492E-06,4.31314E-06,3.61054E-06,7.33371E-06,-9.8147E-06,-4.73079E-06,-4.32682E-06,-8.17109E-06,-2.0016E-05,0,0,-1.5877E-06,1.00637E-05,1.43112E-05,2.43985E-05,-0.000371979,-0.000223128,-0.000198558,-0.00033105,-0.000207559,-8.57404E-05,-0.00011184,-5.7386E-05,-7.19706E-05,-0.000199651,-3.02848E-05,-0.000117913,-9.22274E-05,-0.000178089,-0.000102873,-4.78278E-05,-6.80977E-05,5.78955E-06,-0.000590715,-0.000786025,0.000778848,0.000766648,0.000454903,6.38075E-05,-1.59812E-06,6.27453E-05,7.89015E-05,1.50673E-05,-5.44731E-05,-5.37689E-05,0.000140318,9.60236E-05,5.12992E-05,2.72582E-05
173.03668,2.47722E-05,1.81228E-05,1.3416E-05,-1.17951E-05,-1.12554E-05,0,7.81234E-07,-5.61172E-06,-1.47536E-06,-1.17363E-06,3.33914E-05,3.03519E-05,4.53044E-05,3.33901E-05,1.41304E-05,2.1203E-05,-3.50041E-05,-5.43863E-05,-5.4113E-05,-3.60601E-05,-2.75173E-05,-7.42785E-06,-9.48174E-06,0,-1.13549E-06,9.4656E-06,4.65153E-06,4.81447E-06,4.29351E-06,7.60495E-06,-9.73164E-06,-5.5757E-06,-4.94644E-06,-8.05283E-06,-2.10651E-05,0,0,-1.93041E-06,1.05627E-05,1.47854E-05,2.58011E-05,-0.000386026,-0.000195876,-0.000207356,-0.000368638,-0.00020918,-8.42029E-05,-0.000118978,-5.57035E-05,-7.37787E-05,-0.000204585,-3.32845E-05,-0.000123424,-9.52556E-05,-0.00017181,-9.85887E-05,-4.89569E-05,-7.38736E-05,6.24544E-06,-0.000590844,-0.00085346,0.000770064,0.000734857,0.00050465,7.00058E-05,-1.73552E-06,6.46929E-05,8.26792E-05,1.6912E-05,-5.73439E-05,-5.61547E-05,0.000155163,8.29879E-05,5.3568E-05,2.90206E-05
174.04059,2.65287E-05,1.80777E-05,1.47776E-05,-1.24224E-05,-1.08982E-05,0,9.89655E-07,-6.31888E-06,-1.59292E-06,-1.18647E-06,3.16302E-05,3.15984E-05,2.84177E-05,3.66963E-05,1.44081E-05,2.45877E-05,-2.78836E-05,-8.09297E-05,-5.76159E-05,-3.2381E-05,-2.9462E-05,-8.53242E-06,-9.44244E-06,0,-1.13187E-06,9.51748E-06,5.12806E-06,5.60656E-06,4.506E-06,7.79353E-06,-1.05658E-05,-6.54086E-06,-4.7765E-06,-7.03986E-06,-2.14541E-05,0,-1.08104E-06,-2.28253E-06,1.07116E-05,1.48212E-05,2.71848E-05,-0.000379405,-0.000233698,-0.00020776,-0.000395181,-0.000213395,-8.27766E-05,-0.000127952,-5.18791E-05,-7.41515E-05,-0.000195866,-3.45728E-05,-0.000121131,-9.89101E-05,-0.000167177,-9.41252E-05,-4.9486E-05,-7.44188E-05,6.91594E-06,-0.000537486,-0.000790515,0.000741355,0.000655728,0.000515502,8.37205E-05,-1.95E-06,6.64913E-05,8.56506E-05,1.79877E-05,-5.73703E-05,-5.80434E-05,0.000159466,7.37933E-05,5.30774E-05,3.06641E-05
175.01422,2.684E-05,1.75507E-05,1.57983E-05,-1.33827E-05,-1.05077E-05,0,1.11607E-06,-7.05691E-06,-1.71494E-06,-1.27129E-06,2.79882E-05,2.92703E-05,2.38469E-05,2.41618E-05,1.8626E-05,2.49312E-05,-2.54357E-05,-0.000105943,-5.0903E-05,-2.10767E-05,-3.15448E-05,-9.03793E-06,-9.31823E-06,0,-9.69548E-07,9.87634E-06,6.10281E-06,6.1685E-06,4.48591E-06,7.98514E-06,-1.19645E-05,-6.74184E-06,-5.15506E-06,-6.73617E-06,-2.11932E-05,0,-1.14773E-06,-2.41402E-06,1.09177E-05,1.44364E-05,2.90453E-05,-0.000382574,-0.000257781,-0.000192105,-0.000396483,-0.000220702,-8.54024E-05,-0.000132078,-5.17012E-05,-8.03938E-05,-0.000184583,-3.61891E-05,-0.000114092,-9.93964E-05,-0.000163976,-0.000131756,-4.97445E-05,-6.81485E-05,7.49612E-06,-0.000571583,-0.000850645,0.000702956,0.000680671,0.000499664,9.05899E-05,-2.34196E-06,6.73542E-05,8.83574E-05,2.00756E-05,-5.61643E-05,-6.01487E-05,0.000153865,7.78622E-05,5.26387E-05,3.13043E-05
176.02744,2.63567E-05,1.75451E-05,1.66313E-05,-1.4524E-05,-9.84432E-06,0,1.275E-06,-8.08005E-06,-1.84902E-06,-1.41495E-06,2.9051E-05,2.73864E-05,2.07655E-05,2.79583E-05,1.88855E-05,1.98502E-05,-3.14373E-05,-0.000118359,-5.55459E-05,-2.10794E-05,-3.32198E-05,-8.98796E-06,-1.04405E-05,0,-1.01463E-06,9.8814E-06,6.34868E-06,7.26741E-06,5.05095E-06,8.34427E-06,-1.28637E-05,-6.89001E-06,-5.55888E-06,-6.69284E-06,-0.000021691,0,-1.22607E-06,-2.65165E-06,1.06999E-05,1.38307E-05,3.03967E-05,-0.000395778,-0.000211105,-0.000178873,-0.000401127,-0.000227855,-9.25434E-05,-0.000128825,-5.9575E-05,-8.88168E-05,-0.000189109,-3.83417E-05,-0.000109736,-9.93286E-05,-0.000161939,-0.000134683,-5.10729E-05,-6.33371E-05,8.61682E-06,-0.000622405,-0.000913514,0.000749945,0.000727462,0.000484299,8.83425E-05,-2.96812E-06,6.80083E-05,9.07107E-05,2.24039E-05,-5.51178E-05,-6.23687E-05,0.000152044,8.56439E-05,5.30579E-05,3.14935E-05
177.04594,2.63046E-05,1.8188E-05,1.64872E-05,-1.55716E-05,-8.70274E-06,0,1.4877E-06,-9.12952E-06,-1.99629E-06,-1.57663E-06,2.92222E-05,3.664E-05,3.06779E-05,3.46878E-05,1.57643E-05,1.83043E-05,-3.71479E-05,-0.000116452,-7.74546E-05,-3.21108E-05,-3.15082E-05,-8.6209E-06,-1.24929E-05,0,-1.26572E-06,1.01435E-05,7.2254E-06,7.82339E-06,6.06777E-06,8.85879E-06,-1.27953E-05,-7.16882E-06,-6.14863E-06,-7.52037E-06,-2.4108E-05,0,-1.33597E-06,-3.04342E-06,1.06185E-05,1.34057E-05,3.06247E-05,-0.000375481,-0.000194893,-0.000182334,-0.000408282,-0.000238405,-9.85954E-05,-0.000123311,-6.59194E-05,-9.35738E-05,-0.00020978,-4.14144E-05,-0.000109803,-0.00010839,-0.000166374,-0.000110207,-5.33181E-05,-6.33125E-05,9.65811E-06,-0.000562276,-0.000891012,0.000772892,0.000674938,0.000458091,8.31793E-05,-3.51826E-06,6.85581E-05,9.24701E-05,2.33498E-05,-5.41164E-05,-6.41795E-05,0.000152717,8.99352E-05,5.43404E-05,3.16887E-05
178.01814,2.51483E-05,1.9399E-05,1.64085E-05,-1.66643E-05,-8.06897E-06,0,1.75338E-06,-9.9673E-06,-2.03929E-06,-1.52233E-06,3.39099E-05,5.34882E-05,3.71418E-05,3.93831E-05,1.66861E-05,1.84328E-05,-3.7491E-05,-3.40316E-05,-4.6482E-05,-3.28795E-05,-2.87391E-05,-7.76596E-06,-1.39605E-05,1.07401E-06,-1.38799E-06,9.9377E-06,8.88604E-06,8.70997E-06,6.81196E-06,9.2452E-06,-1.25567E-05,-6.59295E-06,-6.17496E-06,-7.91264E-06,-2.45276E-05,0,-1.40679E-06,-3.34815E-06,1.03818E-05,1.33527E-05,3.0935E-05,-0.000365469,-0.000216435,-0.000181521,-0.000399118,-0.000251276,-9.96425E-05,-0.00011987,-6.45347E-05,-9.68259E-05,-0.000221516,-4.23991E-05,-0.00011965,-0.000117698,-0.000173465,-7.59295E-05,-5.44691E-05,-6.53895E-05,9.90625E-06,-0.000566743,-0.000921081,0.000822856,0.00069756,0.0004251,7.88923E-05,-3.97589E-06,6.95714E-05,9.33336E-05,2.08275E-05,-5.32837E-05,-6.59012E-05,0.000157186,9.8393E-05,5.57066E-05,3.19765E-05
179.03664,2.49604E-05,2.09152E-05,1.57676E-05,-1.88076E-05,-9.48315E-06,0,1.84666E-06,-1.11894E-05,-2.20803E-06,-1.58418E-06,3.03005E-05,5.96229E-05,3.11058E-05,3.57846E-05,1.96631E-05,2.10708E-05,-2.87259E-05,1.18677E-05,-3.84489E-05,-2.19255E-05,-2.62497E-05,-6.51637E-06,-1.49887E-05,1.33763E-06,-1.39418E-06,1.03513E-05,9.24618E-06,9.67132E-06,7.82617E-06,9.37709E-06,-1.3752E-05,-6.97195E-06,-5.84317E-06,-8.27489E-06,-2.44033E-05,-1.61018E-06,-1.44359E-06,-3.59606E-06,1.05669E-05,1.36908E-05,3.03492E-05,-0.000375543,-0.000223591,-0.000188541,-0.000384968,-0.000246932,-9.82233E-05,-0.000117819,-6.03076E-05,-9.73292E-05,-0.000237027,-4.36451E-05,-0.000126107,-0.000119051,-0.000191065,-7.30776E-05,-5.48675E-05,-6.81677E-05,9.31253E-06,-0.000605634,-0.000870766,0.000810784,0.000720505,0.000407916,9.73725E-05,-4.36986E-06,6.9522E-05,9.237E-05,1.7386E-05,-5.32493E-05,-6.71125E-05,0.000172381,0.000116319,5.63107E-05,3.27775E-05
180.0266,2.4879E-05,2.20996E-05,1.52078E-05,-2.05055E-05,-1.19201E-05,0,1.81977E-06,-1.31193E-05,-2.312E-06,-1.55125E-06,3.39896E-05,3.97221E-05,3.56802E-05,3.79113E-05,2.15724E-05,1.97903E-05,-2.49065E-05,4.0659E-05,-5.11164E-05,-2.03601E-05,-2.48736E-05,-6.9954E-06,-1.58795E-05,1.27971E-06,-1.51722E-06,1.04991E-05,1.06523E-05,9.25841E-06,9.17436E-06,9.93595E-06,-1.3376E-05,-6.61313E-06,-5.9676E-06,-8.98374E-06,-2.51077E-05,-1.9833E-06,-1.51792E-06,-4.02376E-06,1.07686E-05,1.42693E-05,2.85377E-05,-0.000393159,-0.000240478,-0.000201874,-0.000398481,-0.000238935,-9.44243E-05,-0.000117169,-5.65198E-05,-9.34413E-05,-0.00024741,-4.77252E-05,-0.000120709,-0.000121406,-0.000204952,-8.46574E-05,-5.47165E-05,-7.10546E-05,8.87984E-06,-0.000634103,-0.000870292,0.000873142,0.000713123,0.000442689,9.62519E-05,-4.48428E-06,7.03719E-05,9.06615E-05,1.61985E-05,-5.38212E-05,-6.76876E-05,0.00019428,0.000120967,5.51119E-05,3.49704E-05
181.02353,2.49741E-05,2.35958E-05,1.5718E-05,-2.05766E-05,-1.42685E-05,0,1.9216E-06,-1.40433E-05,-2.44279E-06,-1.6231E-06,2.87376E-05,3.7564E-05,4.29365E-05,3.86777E-05,2.50403E-05,1.94444E-05,-2.21503E-05,2.77917E-05,-2.77867E-05,-2.6955E-05,-2.66366E-05,-9.21253E-06,-1.54255E-05,1.11634E-06,-1.56853E-06,1.06501E-05,1.11017E-05,1.00558E-05,9.38354E-06,1.01343E-05,-1.42274E-05,-7.04851E-06,-6.37264E-06,-9.38533E-06,-2.61235E-05,-1.72034E-06,-1.58445E-06,-4.56626E-06,1.07066E-05,1.50786E-05,2.65627E-05,-0.000417014,-0.000271454,-0.00019701,-0.000416896,-0.000240757,-9.36983E-05,-0.000118548,-5.54697E-05,-8.52348E-05,-0.000246551,-5.3093E-05,-0.000114231,-0.000124426,-0.00020689,-9.80951E-05,-5.50262E-05,-7.43561E-05,8.71355E-06,-0.000691039,-0.000853161,0.000839244,0.000706518,0.000431482,9.10079E-05,-4.78311E-06,7.09841E-05,8.89351E-05,1.37111E-05,-5.53242E-05,-6.9941E-05,0.000193981,0.000104017,5.4769E-05,3.78465E-05
182.02046,2.58714E-05,2.43778E-05,1.5393E-05,-2.02474E-05,-1.55391E-05,0,1.86368E-06,-1.51708E-05,-2.54384E-06,-1.66995E-06,2.52895E-05,3.97441E-05,3.52817E-05,4.6328E-05,2.96746E-05,2.48239E-05,-2.72523E-05,4.13447E-05,-2.6566E-05,-4.94037E-05,-2.94587E-05,-1.03942E-05,-1.38332E-05,1.10974E-06,-1.4271E-06,1.1131E-05,1.10407E-05,1.06129E-05,1.01449E-05,1.03208E-05,-1.60227E-05,-8.06004E-06,-6.79813E-06,-9.68971E-06,-2.57354E-05,-1.22339E-06,-1.64057E-06,-4.97575E-06,1.08484E-05,1.61902E-05,2.51636E-05,-0.000417565,-0.00032653,-0.000195816,-0.000422814,-0.000248096,-0.000100249,-0.000125706,-5.74736E-05,-7.86451E-05,-0.00024645,-5.88892E-05,-0.000117292,-0.000119471,-0.000211269,-0.000165191,-5.66878E-05,-7.72245E-05,8.80273E-06,-0.000744944,-0.000911258,0.000868906,0.00064774,0.00043152,0.000103396,-5.06483E-06,7.13321E-05,8.64399E-05,1.20551E-05,-5.68857E-05,-7.33121E-05,0.000179757,9.44116E-05,5.81131E-05,3.96205E-05
183.02986,2.49917E-05,2.47159E-05,1.62866E-05,-1.98283E-05,-1.70587E-05,0,1.8864E-06,-1.6282E-05,-2.57505E-06,-1.75226E-06,3.01522E-05,3.09109E-05,3.77392E-05,4.08229E-05,3.43465E-05,3.30633E-05,-3.6753E-05,-4.4967E-06,-3.09977E-05,-3.66776E-05,-3.14962E-05,-1.03023E-05,-1.36085E-05,1.05899E-06,-1.44869E-06,1.12162E-05,1.25142E-05,1.0468E-05,1.11669E-05,1.05128E-05,-1.70531E-05,-8.08172E-06,-8.21648E-06,-1.03435E-05,-2.69349E-05,-8.08462E-07,-1.74307E-06,-5.62259E-06,1.12622E-05,1.72273E-05,2.4344E-05,-0.000444295,-0.000295174,-0.000191538,-0.000415672,-0.000248992,-0.000103869,-0.000133457,-6.66141E-05,-7.70481E-05,-0.000256926,-6.59249E-05,-0.000128924,-0.000116677,-0.00021036,-0.000194669,-5.8238E-05,-8.03952E-05,9.09275E-06,-0.000698062,-0.000859226,0.000993372,0.000689084,0.000449239,9.37157E-05,-4.78292E-06,7.16771E-05,8.62425E-05,1.28855E-05,-5.71872E-05,-7.42753E-05,0.000180872,9.8094E-05,6.35644E-05,4.03886E-05
