Time,MFYD_1947_2000_AREA INTEGRAL,MFYD_2000_2058_AREA INTEGRAL,MFYD_2058_3540_AREA INTEGRAL,MFYD_1068_1121_AREA INTEGRAL,MFYD_1121_1179_AREA INTEGRAL,MFYD_1179_3609_AREA INTEGRAL,MFYD_2753_2806_AREA INTEGRAL,MFYD_2806_2870_AREA INTEGRAL,MFYD_2870_2923_AREA INTEGRAL,MFYD_2923_2976_AREA INTEGRAL,MFYD_2976_3040_AREA INTEGRAL,MFYD_2366_3678_AREA INTEGRAL,MFYD_1487_3774_AREA INTEGRAL,MFYD_0549_0602_AREA INTEGRAL,MFYD_0602_0676_AREA INTEGRAL,MFYD_0676_0729_AREA INTEGRAL,MFYD_0729_0782_AREA INTEGRAL,MFYD_0782_0856_AREA INTEGRAL,MFYD_3678_2488_AREA INTEGRAL,MFYD_2488_2541_AREA INTEGRAL,MFYD_3774_1609_AREA INTEGRAL,MFYD_1609_1662_AREA INTEGRAL,MFYD_2594_1947_AREA INTEGRAL,MFYD_2642_1947_AREA INTEGRAL,MFYD_2695_2000_AREA INTEGRAL,MFYD_1947_1715_AREA INTEGRAL,MFYD_2000_1773_AREA INTEGRAL,MFYD_1715_1068_AREA INTEGRAL,MFYD_1773_1121_AREA INTEGRAL,MFYD_1068_0390_AREA INTEGRAL,MFYD_1068_0438_AREA INTEGRAL,MFYD_1121_0491_AREA INTEGRAL,MFYD_3252_2753_AREA INTEGRAL,MFYD_3300_2806_AREA INTEGRAL,MFYD_3348_2870_AREA INTEGRAL,MFYD_3396_2923_AREA INTEGRAL,MFYD_3344_2976_AREA INTEGRAL,MFYD_3492_3040_AREA INTEGRAL,MFYD_2058_2154_AREA INTEGRAL,MFYD_2207_2870_AREA INTEGRAL,MFYD_2260_2870_AREA INTEGRAL,MFYD_2313_2923_AREA INTEGRAL,MFYD_2435_3678_AREA INTEGRAL,MFYD_2488_1836_AREA INTEGRAL,MFYD_2541_1899_AREA INTEGRAL,MFYD_1609_1836_AREA INTEGRAL,MFYD_1662_1899_AREA INTEGRAL,MFYD_1275_1179_AREA INTEGRAL,MFYD_1328_0676_AREA INTEGRAL,MFYD_1381_0676_AREA INTEGRAL,MFYD_1434_0729_AREA INTEGRAL,MFYD_1556_3774_AREA INTEGRAL,MFYD_0080_0549_AREA INTEGRAL,MFYD_0676_0193_AREA INTEGRAL,MFYD_0729_0241_AREA INTEGRAL,MFYD_0782_0294_AREA INTEGRAL,MFYD_0342_0856_AREA INTEGRAL,MFYD_0909_1609_AREA INTEGRAL,MFYD_0967_1662_AREA INTEGRAL,MFYD_1662_1020_AREA INTEGRAL,MFYD_3093_2488_AREA INTEGRAL,MFYD_3151_2541_AREA INTEGRAL,MFYD_3204_2541_AREA INTEGRAL,MFYD_2753_2058_AREA INTEGRAL,MFYD_2806_3540_AREA INTEGRAL,MFYD_2976_2366_AREA INTEGRAL,MFYD_3040_3678_AREA INTEGRAL,MFYD_2058_1179_AREA INTEGRAL,MFYD_3540_3609_AREA INTEGRAL,MFYD_0549_1179_AREA INTEGRAL,MFYD_0602_3609_AREA INTEGRAL,MFYD_2366_1487_AREA INTEGRAL,MFYD_3678_3774_AREA INTEGRAL,MFYD_1487_0782_AREA INTEGRAL,MFYD_3774_0856_AREA INTEGRAL
170.04207,-7.03267E-06,-2.17823E-05,2.43127E-06,-8.3682E-05,-0.000118548,-7.33096E-05,6.03896E-06,2.39427E-05,0,-6.33192E-06,-8.39996E-06,0,5.29318E-05,-0.000424192,-0.00058978,0.00054932,0.000496759,0.000332838,1.31586E-05,0,9.8097E-05,6.74656E-05,0,0,0,0,0,5.75999E-06,1.44413E-06,-2.37296E-05,-5.08734E-06,-2.68503E-06,1.04837E-05,9.85034E-06,0,0,3.35399E-06,3.24636E-06,-3.0199E-06,0,0,0,0,0,0,1.72546E-06,1.99821E-06,2.72056E-05,3.19664E-05,-0.001409584,3.07003E-05,1.92927E-05,-3.14317E-06,-4.23924E-05,-1.01317E-05,-1.05586E-05,-2.04579E-05,-2.22969E-06,-1.3469E-06,-1.6545E-05,0,0,0,5.02004E-05,6.05065E-05,3.33548E-05,5.03201E-05,0.000129939,9.597E-05,0.000283888,0.000185093,5.46691E-05,9.19367E-05,0.00012831,0.000213947
171.02698,-7.46515E-06,-2.30458E-05,3.01209E-06,-8.2605E-05,-0.000123347,-6.39783E-05,6.44336E-06,2.50644E-05,0,-7.10592E-06,-8.92834E-06,0,5.3605E-05,-0.000386678,-0.000625157,0.000669133,0.000491317,0.000342886,1.37325E-05,1.61383E-06,9.68829E-05,6.85543E-05,0,0,0,0,0,6.08211E-06,1.36606E-06,-2.40021E-05,-5.60942E-06,-2.75615E-06,1.11005E-05,1.05246E-05,0,0,4.17542E-06,3.80873E-06,-4.17386E-06,0,0,0,0,0,0,1.80275E-06,1.9434E-06,2.95861E-05,3.74948E-05,-0.001389332,3.05176E-05,2.02741E-05,-3.29178E-06,-2.37958E-05,-1.05986E-05,-1.0997E-05,-2.17468E-05,-2.27628E-06,-1.39423E-06,-1.84909E-05,0,0,0,5.32309E-05,5.78249E-05,3.50416E-05,5.17195E-05,0.000135368,9.47177E-05,0.000292184,0.000166621,5.73518E-05,9.50117E-05,0.000132674,0.000218136
172.02896,-7.82674E-06,-2.41023E-05,3.7007E-06,-8.05549E-05,-0.000127881,-4.87971E-05,6.71671E-06,2.62852E-05,0,-7.59841E-06,-9.69717E-06,0,4.89919E-05,-0.000356249,-0.000608611,0.00067822,0.000489775,0.000333308,1.44662E-05,2.19486E-06,0.000103409,7.12316E-05,0,0,0,0,0,6.17862E-06,1.36149E-06,-2.39932E-05,-6.09164E-06,-2.99574E-06,1.18936E-05,1.09864E-05,0,0,4.90898E-06,4.56896E-06,-5.17856E-06,0,0,0,0,0,0,1.90001E-06,2.01312E-06,2.87227E-05,3.24194E-05,-0.001381582,2.32694E-05,1.99104E-05,-3.24698E-06,-3.12761E-05,-1.13384E-05,-1.30609E-05,-2.20558E-05,-2.37963E-06,-1.45556E-06,-1.98265E-05,0,0,0,5.48629E-05,5.44945E-05,3.60261E-05,5.31052E-05,0.000136716,9.56302E-05,0.000292064,0.000155308,5.7351E-05,9.73326E-05,0.000140015,0.000220131
173.05563,-8.20871E-06,-2.48755E-05,4.20627E-06,-7.83701E-05,-0.00013805,-4.03108E-05,6.36797E-06,2.77805E-05,1.20729E-06,-8.01202E-06,-1.07188E-05,0,4.33999E-05,-0.000369408,-0.000614023,0.00066021,0.000462734,0.000311957,1.4991E-05,2.72083E-06,0.000112624,7.5204E-05,0,0,0,0,0,6.15436E-06,1.4272E-06,-2.41108E-05,-6.59188E-06,-3.21537E-06,1.22039E-05,1.07842E-05,0,0,5.3523E-06,5.27069E-06,-6.02515E-06,0,0,0,0,0,0,1.97455E-06,2.25805E-06,2.73085E-05,3.11856E-05,-0.001412955,2.52734E-05,1.87115E-05,-3.13864E-06,-5.02336E-05,-1.14367E-05,-1.74249E-05,-2.06625E-05,-2.43415E-06,-1.56735E-06,-2.03272E-05,0,0,0,5.49337E-05,5.33234E-05,3.58685E-05,5.51994E-05,0.000134842,0.000102899,0.000291856,0.000158511,5.82379E-05,9.98367E-05,0.000149262,0.000222822
174.00245,-8.63124E-06,-2.59229E-05,4.72499E-06,-7.6822E-05,-0.00014645,-3.85842E-05,6.40834E-06,2.87813E-05,2.53929E-06,-8.42804E-06,-1.17979E-05,0,4.50594E-05,-0.000374755,-0.000728412,0.000642871,0.00045998,0.00030361,1.51274E-05,3.13809E-06,0.000118519,7.83696E-05,0,0,0,0,0,6.20381E-06,1.60185E-06,-2.4506E-05,-7.07199E-06,-3.58225E-06,0.000012487,1.0552E-05,0,0,6.04184E-06,5.75714E-06,-6.61084E-06,0,0,0,0,0,0,1.94096E-06,2.56295E-06,2.54761E-05,3.04139E-05,-0.001516719,3.47354E-05,1.88232E-05,-3.07167E-06,-4.04349E-05,-1.5284E-05,-1.9894E-05,-1.94242E-05,-2.51533E-06,-1.79462E-06,-2.0779E-05,0,0,0,5.56652E-05,5.47275E-05,3.51432E-05,5.72045E-05,0.000133746,0.000109484,0.00029798,0.000177521,6.16043E-05,0.000102217,0.000154019,0.000228795
175.05079,-9.06455E-06,-2.73808E-05,5.38156E-06,-7.5851E-05,-0.000152308,-4.17227E-05,7.20351E-06,2.91592E-05,3.74052E-06,-8.82131E-06,-1.24907E-05,0,5.93072E-05,-0.000355234,-0.000719146,0.000625426,0.00049169,0.000296154,1.51781E-05,3.45461E-06,0.000121643,8.00351E-05,0,0,0,0,0,6.3736E-06,2.01599E-06,-2.46903E-05,-7.38168E-06,-3.98153E-06,1.28535E-05,1.03487E-05,0,0,6.80852E-06,6.23124E-06,-6.59592E-06,0,0,0,0,0,0,1.83739E-06,2.88261E-06,2.11567E-05,2.5537E-05,-0.001441142,3.24848E-05,1.93706E-05,-2.90426E-06,-3.12791E-05,-2.08239E-05,-1.8391E-05,-1.87987E-05,-2.64409E-06,-2.18558E-06,-2.148E-05,0,0,0,5.87154E-05,5.77042E-05,3.46817E-05,5.74009E-05,0.000137388,0.000113378,0.000312874,0.000198844,6.56516E-05,0.000105292,0.000148027,0.000238816
176.04274,-9.61463E-06,-2.90363E-05,5.83859E-06,-7.55827E-05,-0.000165276,-5.36897E-05,8.41768E-06,2.95535E-05,4.82764E-06,-9.63753E-06,-1.27989E-05,0,7.38556E-05,-0.000401759,-0.00071456,0.000679964,0.000541852,0.000291646,1.55559E-05,3.77946E-06,0.000123994,8.05164E-05,0,0,0,0,0,6.69697E-06,2.7246E-06,-2.44734E-05,-7.62715E-06,-4.43281E-06,1.3434E-05,1.04197E-05,0,0,7.44741E-06,6.76215E-06,-7.03245E-06,0,0,0,0,0,0,1.7555E-06,3.31752E-06,1.86503E-05,2.51844E-05,-0.00142767,2.99244E-05,1.94769E-05,-3.06799E-06,-2.19158E-05,-1.6896E-05,-1.52464E-05,-1.82633E-05,-2.86857E-06,-2.84414E-06,-2.23473E-05,0,0,0,6.3202E-05,6.12883E-05,3.62221E-05,5.56233E-05,0.000144903,0.000113519,0.000325727,0.000208435,6.92127E-05,0.00011079,0.000135944,0.000250991
177.05086,-1.02725E-05,-3.0716E-05,6.30559E-06,-7.70638E-05,-0.000178205,-7.56729E-05,1.06341E-05,3.0419E-05,5.97776E-06,-1.06771E-05,-1.3057E-05,0,6.4262E-05,-0.000457757,-0.000695964,0.000784809,0.000611733,0.000298243,1.62428E-05,4.18809E-06,0.000125801,7.93676E-05,0,0,0,0,0,7.00749E-06,3.6078E-06,-2.41606E-05,-7.966E-06,-5.11516E-06,1.36722E-05,1.06855E-05,0,0,8.16043E-06,6.97177E-06,-6.89363E-06,0,0,0,0,0,0,1.76517E-06,3.91424E-06,1.88087E-05,2.31303E-05,-0.001520418,3.34207E-05,2.07204E-05,-4.07747E-06,-1.70078E-05,-1.19086E-05,-1.68484E-05,-1.61977E-05,-3.02232E-06,-3.64319E-06,-2.31161E-05,0,0,0,6.68747E-05,6.49781E-05,3.91522E-05,5.33381E-05,0.000151885,0.000111512,0.000339386,0.000213208,7.14748E-05,0.000115247,0.00012496,0.000260546
178.00712,-1.11057E-05,-3.22748E-05,6.87719E-06,-8.08567E-05,-0.000175123,-7.52589E-05,1.35051E-05,3.17392E-05,7.52218E-06,-1.14753E-05,-1.32059E-05,-1.38174E-06,4.80384E-05,-0.000474843,-0.000724551,0.000761309,0.000616187,0.000331906,1.70021E-05,4.70452E-06,0.000126774,7.78477E-05,0,0,0,0,0,7.26458E-06,4.51662E-06,-2.42865E-05,-8.43673E-06,-5.79182E-06,1.35845E-05,1.0644E-05,0,0,8.66811E-06,7.21606E-06,-6.66594E-06,-1.47731E-06,0,0,0,0,0,1.86003E-06,4.5802E-06,2.02525E-05,2.37231E-05,-0.001476776,3.43393E-05,2.29336E-05,-4.25252E-06,-1.47893E-05,-1.60263E-05,-1.92331E-05,-1.48867E-05,-3.13652E-06,-4.43977E-06,-2.36191E-05,0,0,0,6.83428E-05,6.83095E-05,4.08653E-05,5.18607E-05,0.000159544,0.000110351,0.000357662,0.00022447,7.2911E-05,0.000116577,0.000123957,0.000261768
179.05469,-1.19962E-05,-3.32688E-05,7.34865E-06,-8.56457E-05,-0.000161494,-6.55576E-05,1.57504E-05,3.29959E-05,9.59343E-06,-1.25406E-05,-1.31791E-05,-1.86391E-06,3.7041E-05,-0.000451065,-0.000732621,0.000703906,0.000598155,0.000343642,1.76978E-05,5.31616E-06,0.000127176,7.99239E-05,0,0,0,0,0,7.34316E-06,5.19139E-06,-2.43218E-05,-8.9472E-06,-6.33191E-06,1.35008E-05,1.01675E-05,0,0,8.95398E-06,7.70145E-06,-6.54349E-06,-1.70094E-06,0,0,0,0,0,2.06539E-06,5.15221E-06,2.37364E-05,3.43404E-05,-0.001478148,3.65291E-05,2.37248E-05,-3.72171E-06,-4.99605E-05,-1.82908E-05,-1.9897E-05,-1.66761E-05,-3.24328E-06,-5.34303E-06,-2.40101E-05,0,0,0,6.85836E-05,7.11705E-05,4.05541E-05,5.14116E-05,0.000168378,0.000110887,0.000368095,0.00023293,7.35307E-05,0.00011666,0.000131452,0.00025888
180.00871,-1.29527E-05,-3.44414E-05,7.81005E-06,-9.1246E-05,-0.000149245,-7.40067E-05,1.78391E-05,3.39601E-05,1.16173E-05,-1.37614E-05,-1.33404E-05,-2.39897E-06,3.50449E-05,-0.000457487,-0.000777171,0.000774507,0.000599396,0.000329893,1.85094E-05,5.98824E-06,0.000130765,8.35172E-05,0,0,0,0,0,7.26236E-06,5.50891E-06,-2.40784E-05,-9.53578E-06,-7.3474E-06,1.3806E-05,1.01697E-05,0,0,9.23266E-06,7.71815E-06,-6.29855E-06,-1.4403E-06,0,0,-1.13619E-06,0,0,2.29917E-06,5.57434E-06,2.77124E-05,3.39784E-05,-0.001460594,3.6456E-05,2.19679E-05,-4.44775E-06,-6.44475E-05,-1.5926E-05,-1.88359E-05,-1.8442E-05,-3.35435E-06,-6.26361E-06,-2.45814E-05,0,0,0,6.83574E-05,7.28242E-05,3.86172E-05,5.08069E-05,0.000171922,0.000111057,0.000364357,0.000226401,7.30792E-05,0.000120206,0.000149305,0.000257136
181.03294,-1.40884E-05,-3.6046E-05,8.09315E-06,-9.63916E-05,-0.000143811,-8.16755E-05,1.97213E-05,3.52961E-05,1.33926E-05,-1.51646E-05,-1.34158E-05,-2.91333E-06,3.89288E-05,-0.000447611,-0.000775383,0.000736225,0.000585228,0.000348396,1.98459E-05,6.64813E-06,0.000136497,8.38214E-05,0,0,0,0,0,7.18918E-06,5.91008E-06,-2.43624E-05,-9.86613E-06,-8.0179E-06,1.41983E-05,1.03865E-05,0,0,9.33423E-06,7.70664E-06,-6.26126E-06,-1.95733E-06,0,0,-1.82533E-06,0,0,2.60785E-06,5.96781E-06,3.16408E-05,2.4924E-05,-0.00146264,3.16225E-05,2.02691E-05,-4.82456E-06,-6.50631E-05,-1.86504E-05,-1.63964E-05,-1.8301E-05,-3.44514E-06,-7.03085E-06,-2.52579E-05,0,0,0,6.84376E-05,7.47008E-05,3.79097E-05,4.87351E-05,0.000173146,0.000111763,0.000360953,0.000215131,7.28099E-05,0.000126181,0.000168212,0.000259914
182.03326,-1.52583E-05,-3.82242E-05,8.04271E-06,-0.000103365,-0.000144048,-6.04035E-05,2.04829E-05,3.70577E-05,1.51081E-05,-1.70514E-05,-1.33375E-05,-3.43506E-06,4.72358E-05,-0.000456522,-0.000710529,0.000741962,0.000661676,0.000388461,2.15633E-05,7.2381E-06,0.000138888,8.38382E-05,0,0,0,0,0,7.31959E-06,6.76244E-06,-2.53014E-05,-1.00055E-05,-8.59433E-06,1.5167E-05,1.06049E-05,0,0,8.9174E-06,7.91387E-06,-6.68343E-06,-2.38385E-06,0,0,-2.83424E-06,0,0,3.04652E-06,6.30361E-06,3.39499E-05,2.48736E-05,-0.001517505,2.6318E-05,1.93554E-05,-4.45453E-06,-5.54891E-05,-2.08671E-05,-1.53247E-05,-1.68327E-05,-3.55402E-06,-7.78477E-06,-2.57612E-05,0,0,0,7.0964E-05,7.78134E-05,4.00705E-05,4.68204E-05,0.000178299,0.000115441,0.000365498,0.000207921,7.35569E-05,0.000131912,0.000172455,0.000263029
183.03738,-1.60826E-05,-4.05529E-05,7.97063E-06,-0.00011244,-0.000145439,-4.42434E-05,2.12421E-05,3.87098E-05,1.65205E-05,-1.8845E-05,-1.38038E-05,-4.15721E-06,7.05345E-05,-0.000473925,-0.000703443,0.000745557,0.00068798,0.000391311,2.27295E-05,7.64288E-06,0.000134421,8.59779E-05,0,0,0,0,0,7.51896E-06,6.96815E-06,-2.612E-05,-1.00795E-05,-9.31764E-06,1.59149E-05,1.0883E-05,0,0,8.60591E-06,7.63601E-06,-6.93368E-06,-1.69356E-06,0,0,-4.01612E-06,0,0,3.24634E-06,6.29243E-06,3.44248E-05,3.23542E-05,-0.0016197,2.64196E-05,1.97889E-05,-5.04042E-06,-4.81585E-05,-1.93683E-05,-1.76428E-05,-1.46538E-05,-3.65417E-06,-8.44405E-06,-2.58937E-05,0,0,0,7.62555E-05,7.99342E-05,4.29785E-05,4.85075E-05,0.000187689,0.000121765,0.000367456,0.000221342,7.55951E-05,0.000136458,0.000168729,0.000260513
184.03619,-1.65813E-05,-4.29829E-05,7.35043E-06,-0.000114677,-0.000155928,-4.48651E-05,2.12894E-05,4.07557E-05,1.72713E-05,-1.98597E-05,-1.40429E-05,-4.90861E-06,7.75229E-05,-0.000473771,-0.00069316,0.000666571,0.000645292,0.000388508,2.33906E-05,7.79764E-06,0.000123862,8.92431E-05,0,0,0,0,0,7.67628E-06,6.53429E-06,-2.72042E-05,-1.03503E-05,-1.03349E-05,1.60625E-05,1.11525E-05,0,0,9.1682E-06,7.75499E-06,-7.32862E-06,-1.99523E-06,0,0,-5.07805E-06,0,0,3.18063E-06,5.9674E-06,3.66227E-05,3.02512E-05,-0.001744053,3.08329E-05,2.29712E-05,-6.87102E-06,-6.57238E-05,-2.57093E-05,-2.07783E-05,-1.6549E-05,-3.96742E-06,-9.00447E-06,-2.56715E-05,0,0,0,8.22388E-05,8.17826E-05,4.44909E-05,5.47578E-05,0.000197349,0.000127708,0.000370558,0.00024043,7.73251E-05,0.000139535,0.00016378,0.000263642
185.04502,-1.72023E-05,-4.58182E-05,6.55426E-06,-0.000109658,-0.000174046,-6.18893E-05,2.08841E-05,4.27419E-05,1.76835E-05,-2.08828E-05,-1.42766E-05,-5.7771E-06,6.26726E-05,-0.000501568,-0.000725757,0.000682887,0.000666086,0.000376968,2.45267E-05,8.08769E-06,0.000117535,9.1196E-05,0,0,0,0,0,7.95165E-06,6.21807E-06,-2.92632E-05,-1.05858E-05,-1.12057E-05,1.6774E-05,1.11359E-05,0,0,8.86172E-06,8.12057E-06,-7.57436E-06,-2.14922E-06,-1.16047E-06,0,-5.65621E-06,0,0,3.21968E-06,5.77931E-06,3.14519E-05,2.72216E-05,-0.001697015,3.0913E-05,2.52521E-05,-6.15095E-06,-4.57928E-05,-2.24032E-05,-2.00273E-05,-1.8399E-05,-4.22856E-06,-9.79128E-06,-2.57642E-05,0,0,0,8.77073E-05,8.37943E-05,4.4119E-05,6.1456E-05,0.000204144,0.0001266,0.000381456,0.000243734,7.772E-05,0.000141019,0.000170175,0.00027789
186.00176,-1.83538E-05,-4.78646E-05,5.61648E-06,-0.000101855,-0.000187704,-7.82696E-05,2.03665E-05,4.32164E-05,1.86823E-05,-2.21171E-05,-1.50432E-05,-6.3875E-06,5.17112E-05,-0.000475251,-0.000816535,0.000652926,0.000660935,0.000366366,2.64642E-05,8.6335E-06,0.000121357,9.03374E-05,0,0,0,0,0,8.48603E-06,5.97951E-06,-3.09437E-05,-1.04845E-05,-1.12643E-05,1.71341E-05,1.17206E-05,0,0,8.64646E-06,8.0122E-06,-8.12994E-06,-1.69983E-06,-1.12566E-06,0,-6.13143E-06,0,0,3.51051E-06,5.79845E-06,2.54578E-05,3.80784E-05,-0.001534437,3.30491E-05,2.79162E-05,-3.67963E-06,-3.33692E-05,-2.06019E-05,-1.78997E-05,-1.63839E-05,-4.39076E-06,-1.06693E-05,-2.6369E-05,0,0,0,9.25353E-05,8.5651E-05,4.33074E-05,6.52772E-05,0.000207716,0.000124582,0.000400751,0.000240361,7.70819E-05,0.000143281,0.00017809,0.000297581
187.06836,-1.99456E-05,-4.90069E-05,4.91158E-06,-9.43591E-05,-0.000193773,-7.90868E-05,2.0313E-05,4.34154E-05,1.92547E-05,-2.26776E-05,-1.57891E-05,-6.77679E-06,5.04161E-05,-0.000452722,-0.000889688,0.000665901,0.000656463,0.000408458,2.86635E-05,9.15201E-06,0.000129556,8.87045E-05,0,0,0,0,0,9.06858E-06,5.5987E-06,-3.06585E-05,-1.03357E-05,-1.17628E-05,1.72705E-05,1.26316E-05,0,0,8.67893E-06,8.25417E-06,-8.44515E-06,-1.62931E-06,-1.05813E-06,0,-6.16474E-06,0,0,3.93055E-06,5.74532E-06,2.38599E-05,4.53247E-05,-0.00177146,3.44408E-05,2.76435E-05,-5.09968E-06,-6.51506E-05,-1.88086E-05,-1.90448E-05,-1.48327E-05,-4.79866E-06,-1.13197E-05,-2.68612E-05,0,0,0,9.46822E-05,8.80308E-05,4.14219E-05,6.81698E-05,0.000204384,0.000126576,0.000415102,0.000242674,7.65331E-05,0.000145841,0.000176988,0.000305419
188.03952,-2.15481E-05,-4.99028E-05,4.82224E-06,-9.23533E-05,-0.000191096,-6.77105E-05,2.11433E-05,4.43756E-05,1.89886E-05,-2.30726E-05,-1.61934E-05,-6.73671E-06,6.86175E-05,-0.00046979,-0.001024984,0.000691438,0.000628471,0.000446701,3.01143E-05,9.4037E-06,0.000143481,8.75646E-05,0,0,0,0,0,9.33367E-06,5.17975E-06,-3.03299E-05,-1.04724E-05,-1.2582E-05,1.71107E-05,1.2812E-05,0,0,8.11917E-06,8.79186E-06,-8.40741E-06,-1.96515E-06,-1.49469E-06,0,-6.13021E-06,0,0,4.43883E-06,5.49337E-06,2.33105E-05,4.01524E-05,-0.001890034,3.31932E-05,2.52229E-05,-7.94375E-06,-5.46538E-05,-1.88024E-05,-2.17746E-05,-1.77581E-05,-5.28764E-06,-1.16763E-05,-2.70395E-05,0,0,0,9.49741E-05,9.08449E-05,3.98971E-05,7.10039E-05,0.00019932,0.000128521,0.000420967,0.000239755,8.20268E-05,0.000146978,0.000181197,0.000299691
189.03947,-2.29481E-05,-5.14146E-05,4.98962E-06,-9.73709E-05,-0.000186045,-5.75159E-05,2.2568E-05,4.54719E-05,1.96225E-05,-2.41187E-05,-1.73195E-05,-6.41245E-06,7.6745E-05,-0.000486636,-0.000968838,0.000833983,0.000623461,0.000440359,3.11117E-05,9.6563E-06,0.000161064,8.66802E-05,0,0,0,0,0,9.50149E-06,5.00088E-06,-3.23592E-05,-1.07091E-05,-1.2688E-05,1.69892E-05,1.37893E-05,0,0,8.08097E-06,9.01607E-06,-8.90453E-06,-2.13539E-06,0,0,-6.29305E-06,0,0,5.08756E-06,5.41132E-06,2.31694E-05,4.07626E-05,-0.001776779,2.99806E-05,2.31829E-05,-6.9316E-06,-4.93405E-05,-1.79153E-05,-2.04474E-05,-2.21512E-05,-5.80808E-06,-1.18166E-05,-2.77694E-05,0,0,0,9.7082E-05,9.45824E-05,4.13603E-05,7.337E-05,0.000197878,0.000127775,0.000424162,0.000245036,9.21001E-05,0.000146285,0.000195918,0.000295709
190.00095,-2.40502E-05,-5.29246E-05,5.43002E-06,-0.000102323,-0.000185019,-5.23702E-05,2.44757E-05,4.6844E-05,2.07618E-05,-2.54289E-05,-1.88241E-05,-6.15407E-06,6.69575E-05,-0.000537525,-0.000849435,0.000983803,0.000609531,0.000409593,3.20062E-05,1.00651E-05,0.000169037,8.5418E-05,0,0,0,0,0,9.91977E-06,5.38654E-06,-3.3931E-05,-1.10377E-05,-1.26652E-05,1.72437E-05,1.51758E-05,0,0,8.2812E-06,9.15062E-06,-8.91091E-06,-1.77175E-06,0,0,-6.04823E-06,0,0,6.02368E-06,5.67063E-06,2.1757E-05,4.13343E-05,-0.001669841,3.18819E-05,2.09143E-05,-5.58991E-06,-4.11989E-05,-1.85368E-05,-1.81082E-05,-2.07498E-05,-6.24658E-06,-1.16086E-05,-2.89968E-05,0,0,0,9.83218E-05,9.85027E-05,4.54926E-05,7.55129E-05,0.00020022,0.000128756,0.000423096,0.000266741,9.95191E-05,0.000146129,0.000208489,0.000299591
191.00813,-2.4877E-05,-5.35277E-05,5.94815E-06,-0.000106867,-0.000183446,-6.19105E-05,2.65747E-05,4.93016E-05,2.07022E-05,-2.63294E-05,-1.92796E-05,-5.64805E-06,6.23792E-05,-0.000605765,-0.000838908,0.000840072,0.000619132,0.000386296,3.31741E-05,1.06811E-05,0.000167908,8.55417E-05,0,0,0,0,0,1.05399E-05,6.26495E-06,-3.3002E-05,-1.19338E-05,-1.32591E-05,1.75892E-05,1.59443E-05,0,0,8.57391E-06,9.81244E-06,-9.13284E-06,-1.88051E-06,0,0,-6.12571E-06,0,0,6.94858E-06,6.14104E-06,2.14506E-05,3.11698E-05,-0.001686363,3.63872E-05,2.15102E-05,-7.673E-06,-6.05279E-05,-1.76861E-05,-1.99619E-05,-1.56013E-05,-6.91202E-06,-1.12322E-05,-3.00696E-05,0,0,0,9.54961E-05,0.000102139,5.07977E-05,7.69286E-05,0.000203134,0.000130365,0.000417829,0.000288202,9.78104E-05,0.000149428,0.000210971,0.000311636
192.02567,-2.56574E-05,-5.35602E-05,6.69584E-06,-0.000117851,-0.00018416,-0.00010769,2.92423E-05,5.14102E-05,2.1074E-05,-2.69005E-05,-2.02086E-05,-5.42891E-06,7.01741E-05,-0.000660104,-0.000772057,0.0007718,0.000640231,0.000393993,3.46921E-05,1.14796E-05,0.000164513,8.85915E-05,0,0,0,1.04276E-06,0,1.08722E-05,7.79106E-06,-3.31016E-05,-1.30224E-05,-1.33727E-05,1.78654E-05,1.70618E-05,0,0,9.16963E-06,1.00812E-05,-9.44109E-06,-2.67019E-06,0,-1.28132E-06,-5.88594E-06,0,0,7.48104E-06,6.50341E-06,2.3421E-05,3.07573E-05,-0.00181414,3.93148E-05,2.15929E-05,-8.17243E-06,-4.31067E-05,-2.26818E-05,-1.95885E-05,-1.54568E-05,-7.82542E-06,-1.08304E-05,-3.09729E-05,0,0,0,9.21201E-05,0.00010361,5.34163E-05,7.76805E-05,0.00020644,0.000133892,0.000416768,0.000304728,9.42509E-05,0.000157575,0.000207664,0.000325067
193.04966,-2.69968E-05,-5.48518E-05,6.73463E-06,-0.000130741,-0.000189754,-0.000130449,2.93825E-05,5.36434E-05,2.37992E-05,-2.83523E-05,-2.20035E-05,-5.37505E-06,8.3404E-05,-0.000619583,-0.000757612,0.000784169,0.000727446,0.000411676,3.5943E-05,1.23284E-05,0.000163037,9.50828E-05,0,0,0,1.12057E-06,0,1.10012E-05,8.64233E-06,-3.57392E-05,-1.40498E-05,-1.31238E-05,1.98439E-05,1.94053E-05,0,0,1.00373E-05,9.96722E-06,-9.74576E-06,-2.15872E-06,0,-2.51569E-06,-5.61423E-06,0,0,7.57828E-06,6.69505E-06,2.87905E-05,4.2259E-05,-0.001961147,4.09444E-05,2.13737E-05,-7.7304E-06,-2.46774E-05,-2.45357E-05,-1.98584E-05,-2.00453E-05,-8.78805E-06,-1.04193E-05,-3.1724E-05,0,0,0,9.21071E-05,0.000106381,5.46494E-05,7.78942E-05,0.000218695,0.000140672,0.000442798,0.00030371,9.56904E-05,0.000167593,0.000199907,0.000336004
