Time,MFYD_1947_2000_AREA INTEGRAL,MFYD_2000_2058_AREA INTEGRAL,MFYD_2058_3540_AREA INTEGRAL,MFYD_1068_1121_AREA INTEGRAL,MFYD_1121_1179_AREA INTEGRAL,MFYD_1179_3609_AREA INTEGRAL,MFYD_2753_2806_AREA INTEGRAL,MFYD_2806_2870_AREA INTEGRAL,MFYD_2870_2923_AREA INTEGRAL,MFYD_2923_2976_AREA INTEGRAL,MFYD_2976_3040_AREA INTEGRAL,MFYD_2366_3678_AREA INTEGRAL,MFYD_1487_3774_AREA INTEGRAL,MFYD_0549_0602_AREA INTEGRAL,MFYD_0602_0676_AREA INTEGRAL,MFYD_0676_0729_AREA INTEGRAL,MFYD_0729_0782_AREA INTEGRAL,MFYD_0782_0856_AREA INTEGRAL,MFYD_3678_2488_AREA INTEGRAL,MFYD_2488_2541_AREA INTEGRAL,MFYD_3774_1609_AREA INTEGRAL,MFYD_1609_1662_AREA INTEGRAL,MFYD_2594_1947_AREA INTEGRAL,MFYD_2642_1947_AREA INTEGRAL,MFYD_2695_2000_AREA INTEGRAL,MFYD_1947_1715_AREA INTEGRAL,MFYD_2000_1773_AREA INTEGRAL,MFYD_1715_1068_AREA INTEGRAL,MFYD_1773_1121_AREA INTEGRAL,MFYD_1068_0390_AREA INTEGRAL,MFYD_1068_0438_AREA INTEGRAL,MFYD_1121_0491_AREA INTEGRAL,MFYD_3252_2753_AREA INTEGRAL,MFYD_3300_2806_AREA INTEGRAL,MFYD_3348_2870_AREA INTEGRAL,MFYD_3396_2923_AREA INTEGRAL,MFYD_3344_2976_AREA INTEGRAL,MFYD_3492_3040_AREA INTEGRAL,MFYD_2058_2154_AREA INTEGRAL,MFYD_2207_2870_AREA INTEGRAL,MFYD_2260_2870_AREA INTEGRAL,MFYD_2313_2923_AREA INTEGRAL,MFYD_2435_3678_AREA INTEGRAL,MFYD_2488_1836_AREA INTEGRAL,MFYD_2541_1899_AREA INTEGRAL,MFYD_1609_1836_AREA INTEGRAL,MFYD_1662_1899_AREA INTEGRAL,MFYD_1275_1179_AREA INTEGRAL,MFYD_1328_0676_AREA INTEGRAL,MFYD_1381_0676_AREA INTEGRAL,MFYD_1434_0729_AREA INTEGRAL,MFYD_1556_3774_AREA INTEGRAL,MFYD_0080_0549_AREA INTEGRAL,MFYD_0676_0193_AREA INTEGRAL,MFYD_0729_0241_AREA INTEGRAL,MFYD_0782_0294_AREA INTEGRAL,MFYD_0342_0856_AREA INTEGRAL,MFYD_0909_1609_AREA INTEGRAL,MFYD_0967_1662_AREA INTEGRAL,MFYD_1662_1020_AREA INTEGRAL,MFYD_3093_2488_AREA INTEGRAL,MFYD_3151_2541_AREA INTEGRAL,MFYD_3204_2541_AREA INTEGRAL,MFYD_2753_2058_AREA INTEGRAL,MFYD_2806_3540_AREA INTEGRAL,MFYD_2976_2366_AREA INTEGRAL,MFYD_3040_3678_AREA INTEGRAL,MFYD_2058_1179_AREA INTEGRAL,MFYD_3540_3609_AREA INTEGRAL,MFYD_0549_1179_AREA INTEGRAL,MFYD_0602_3609_AREA INTEGRAL,MFYD_2366_1487_AREA INTEGRAL,MFYD_3678_3774_AREA INTEGRAL,MFYD_1487_0782_AREA INTEGRAL,MFYD_3774_0856_AREA INTEGRAL
45.077136,0,0,0,0,-6.90481E-06,7.75449E-06,0,0,0,0,0,0,0,2.82998E-05,9.34953E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08113E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40718E-05,0,5.11094E-05,1.15837E-06,0,0,0,0
46.080473,0,0,0,0,-8.17442E-06,7.58344E-06,0,0,0,0,0,0,0,2.84279E-05,1.04911E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10931E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45367E-05,0,5.25274E-05,4.2973E-07,0,0,0,0
47.017738,0,0,0,0,-9.06019E-06,9.3794E-06,0,0,0,0,0,0,0,3.18398E-05,1.13297E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18413E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45568E-05,0,5.96149E-05,2.25748E-07,0,0,0,0
48.048729,0,0,0,0,-9.96993E-06,1.06254E-05,0,0,0,0,0,0,0,3.44733E-05,1.18331E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20249E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93336E-06,0,0,0,1.64356E-05,1.04313E-06,6.32223E-05,5.81794E-07,0,0,0,0
49.07972,0,0,0,0,-1.07113E-05,1.06975E-05,0,0,0,0,0,0,0,3.35639E-05,1.23353E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12575E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8467E-06,0,0,0,1.90155E-05,1.31967E-06,6.29215E-05,9.73326E-07,0,0,0,0
50.016985,0,0,0,0,-1.11627E-05,1.12174E-05,0,0,0,0,0,0,0,3.37136E-05,1.40547E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06318E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04528E-05,0,0,0,2.15033E-05,1.70886E-06,6.55305E-05,1.33015E-06,0,0,0,0
51.047976,0,0,0,-1.04126E-06,-1.23217E-05,1.28143E-05,0,0,0,0,0,0,0,3.58782E-05,1.68626E-05,1.47212E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07932E-06,0,0,0,0,-1.0069E-06,0,0,0,0,0,0,0,0,0,0,1.26351E-05,0,0,0,2.21146E-05,2.14574E-06,6.99435E-05,1.59185E-06,0,0,0,0
52.013359,0,0,0,-1.32122E-06,-1.32263E-05,1.39593E-05,0,0,0,0,0,0,0,4.11057E-05,1.91029E-05,2.23239E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17676E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30467E-05,0,0,0,2.27639E-05,2.62263E-06,7.5908E-05,2.06861E-06,0,0,0,0
53.04435,0,0,0,-1.64774E-06,-1.39133E-05,1.33203E-05,0,0,0,0,0,0,0,4.45674E-05,2.04956E-05,3.10766E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24853E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25207E-05,0,0,0,2.91072E-05,3.30613E-06,7.5778E-05,2.30256E-06,0,0,0,0
54.075342,0,-1.09614E-06,0,-1.92585E-06,-1.46642E-05,1.2593E-05,0,0,0,0,0,0,0,4.5372E-05,2.25996E-05,4.50968E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25554E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22579E-05,0,0,0,3.14289E-05,4.18257E-06,7.42976E-05,2.19385E-06,0,0,0,0
55.003234,0,-1.20384E-06,0,-2.18465E-06,-1.498E-05,1.37028E-05,0,0,0,0,0,0,0,4.88772E-05,2.4805E-05,6.24569E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24521E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28955E-05,0,0,0,3.18438E-05,4.84778E-06,8.09787E-05,2.2292E-06,0,0,0,0
56.023696,0,-1.45414E-06,0,-2.5766E-06,-1.57988E-05,1.48523E-05,0,0,0,0,0,0,0,4.84944E-05,2.66955E-05,7.70921E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.306E-06,0,0,0,0,-1.22198E-06,0,0,0,0,0,0,0,0,0,0,1.45011E-05,0,0,0,3.35083E-05,5.16713E-06,8.60682E-05,2.35423E-06,0,0,0,0
57.041969,0,-1.99717E-06,0,-3.19066E-06,-1.76273E-05,1.40966E-05,0,0,0,0,0,0,0,4.64289E-05,2.76962E-05,8.85136E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41449E-06,0,0,0,0,-1.27912E-06,0,0,0,0,0,0,0,0,0,0,1.56278E-05,0,0,0,3.46332E-05,5.27457E-06,8.86699E-05,2.29638E-06,0,0,0,0
